file_path,title,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\220July 1986, Issue 1\paper3.txt",An on-line procedure in discounted infinite-horizon stochastic optimal control,0.0014013282674037023,0.05727075663023891,0.0,0.0,0.0,0.0,0.0,0.0,0.005786806751226609,0.0,0.0,0.06947047056431001
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\220July 1986, Issue 1\paper4.txt",Complete controllability,0.0,0.039677205589282984,0.0,0.0,0.0,0.06509959843870693,0.011759272217252701,0.04105536064982548,0.0,0.0054440251909820625,0.005983794494873585,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\220July 1986, Issue 1\paper5.txt",Stabilization of a class of hybrid systems arising in flexible spacecraft,0.006305759597047759,0.028993591237782314,0.0,0.0,0.017782013855332048,0.0,0.0,0.035558539964329866,0.0,0.0,0.0,0.013940212938593313
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\220July 1986, Issue 1\paper6.txt",Modified quasilinearization algorithm for optimal control problems with nondifferential constraints and general boundary conditions,0.004085178170873492,0.016243675284109513,0.0,0.0,0.0064337380418081356,0.03938805548777763,0.0,0.0,0.010796994841940787,0.0,0.00034927053835953056,0.04940895035854502
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\220July 1986, Issue 1\paper7.txt",Sufficient conditions for a strong relative minimum in an optimal control problem,0.04215220017261943,0.03309851136220209,0.0,0.02306679968849366,0.0,0.031191323405240265,0.0015667069290585798,0.0,0.0,0.0,0.0,0.010423142355239563
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\220July 1986, Issue 1\paper8.txt",A model for real poker with an upper bound of assets,0.0,0.010802308780786942,0.0,0.00759114512055126,0.10909332454467459,0.0,0.013500771937191595,0.0,0.0035993682144785048,0.021149811024986424,0.0,0.0026331444977958245
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\220July 1986, Issue 1\paper9.txt",Simplicial zero-point algorithms: A unifying description,0.0,0.0,0.0,0.0,4.179223683256183e-05,0.011001494894938825,0.08344207259420566,0.0,0.06742494670228263,0.003402523638763914,0.0,0.045426523287442476
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\221August 1986, Issue 2\paper1.txt",Existence of optimal controls for a class of systems governed by differential inclusions on a Banach space,0.0,0.08965958034585297,0.003965373117439319,0.06911285851907968,0.014482816746651235,0.0,0.02329242284439722,0.012931948994245305,0.0,0.0,0.005184586773287981,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\221August 1986, Issue 2\paper10.txt",On convergence properties of a least-distance programming procedure for minimization problems under linear constraints,0.0,0.0,0.0,0.0,0.0,0.00015045879625849183,0.0,0.013968398835263893,0.18468039382956317,0.0,0.03962799349959212,0.04529129556939414
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\221August 1986, Issue 2\paper2.txt",Tracking control of high-performance robots via stabilizing controllers for uncertain systems,0.0,0.027035616384655216,0.0,0.0,0.0,0.0,0.003767784578996755,0.1006852959055147,0.020063930526516376,0.0023867183830252182,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\221August 1986, Issue 2\paper3.txt",Global maxima of real-valued functions,0.0,0.008663055109784833,0.0,0.002859937504953679,0.00031638432693808973,0.08117481588298112,0.02264215520978833,0.0,0.012672971018682179,0.0346065197692539,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\221August 1986, Issue 2\paper4.txt",On the intersection of controllable and reachable sets,3.8201807403578124e-06,0.0018932654904078375,0.0,0.0013789592250521173,0.0025879772643773464,0.0,0.1361877099105205,0.0027736744971145156,0.00144313315545605,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\221August 1986, Issue 2\paper5.txt",Duality in inexact fractional programming with set-inclusive constraints,0.0,0.0,0.02601798098915394,0.0,0.00846548917611778,0.0,0.03032882359970389,0.0,0.0,0.025600665710793023,0.16052955511386077,0.05735309830242336
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\221August 1986, Issue 2\paper6.txt",Convex semi-infinite games,0.0,0.006644130254445081,0.0,0.0006603441750088842,0.11991506284998282,0.013051970266964533,0.03858536668591799,0.0,0.0,0.03781405841229091,0.004157150935798458,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\221August 1986, Issue 2\paper7.txt",On the null-controllability of linear discrete-time systems with restrained controls,0.0,0.0,0.0,0.00028806821142029847,0.0,0.0019426946445670287,0.010772033569464295,0.15716091981410427,0.0008387000905397038,0.0030208247669818583,0.0,0.01468913515844398
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\221August 1986, Issue 2\paper8.txt",Numerical solution of minimax optimal control problems by multiple shooting technique,0.03711984963807541,0.13443540014273633,0.005222039381168987,0.0,0.0,0.047515243024657296,0.0,0.0,0.009709732268147994,0.0,0.0027702915132516116,0.061216676681213195
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\221August 1986, Issue 2\paper9.txt",On the Isaacs equation of differential games of fixed duration,0.0,0.014314066750730714,0.0,0.0,0.09554767476920265,0.039684490760568375,0.0,0.0,0.0,0.03905489113367526,0.0,0.0032197737549862376
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\222September 1986, Issue 3\paper1.txt",Long-term optimal operation of a parallel multireservoir power system,0.012572728784825508,0.026100804360055734,0.00029716769160323224,0.0,0.00465811983163426,0.0,0.0,0.007488481506739336,0.0,0.0,0.0,0.041701724707932326
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\222September 1986, Issue 3\paper10.txt",On optimal periodic control and nested optimization problems,0.0,0.06270331473036456,0.0,0.0,0.0,0.08394445079489421,0.03488550227622828,0.002581324458677965,0.0,0.0,0.0,0.07671367615363231
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\222September 1986, Issue 3\paper11.txt",On the solution of εy″=y3,0.013212451099507446,0.022239518693179923,0.0,0.0,0.003154302834381869,0.01862706564891644,0.0,0.0,0.0,0.0,0.0,0.04407283155495311
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\222September 1986, Issue 3\paper2.txt",Existence theorems in vector optimization,0.0,8.554440628276647e-05,0.025563318037687546,0.016419247090383757,0.0,0.0,0.04691361709578154,0.020889152415204927,0.0,0.0,0.0034301746113024906,0.0023143362353990745
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\222September 1986, Issue 3\paper3.txt",Duality theorem of nondifferentiable convex multiobjective programming,0.0,0.0,0.07180871321910051,0.004671117325471785,0.0,0.0962269138780926,0.010115259228536526,0.0,0.0,0.004121866230466192,0.11597898232807452,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\222September 1986, Issue 3\paper4.txt",Maximum principle of optimal periodic control for functional differential systems,0.0,0.13213046543767565,0.0,0.0,0.0,0.021854737712348086,0.02200667855382303,0.0,0.0,0.01147595586437678,0.0,0.02773144864479517
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\222September 1986, Issue 3\paper5.txt",N-person differential games governed by infinite-dimensional systems,0.0,0.006164641804785008,0.005815353634589221,0.015775653207448087,0.1584955182516329,0.08710617392349755,0.0,0.011072969164092568,0.0,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\222September 1986, Issue 3\paper6.txt",Optimal control of a Timoshenko beam by distributed forces,0.0025351084719829045,0.026140081810398626,0.0,0.007368182655458049,0.001587163159026398,0.030473984743687184,0.0,0.0,0.0,0.0,0.0,0.03923914227713851
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\222September 1986, Issue 3\paper7.txt",Modelling and optimization of reservoirs for long-term regulation with variable head using functional analysis,0.02727433298512246,0.0,0.0,0.0,0.0,0.018774124174607762,0.001893481849872123,0.02908988767561113,0.0,0.0344986467810589,0.0029811835857976882,0.039489414712239844
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\222September 1986, Issue 3\paper8.txt",On differentiable exact penalty functions,0.010051823295104515,0.0,0.008052476473905468,0.0022085791231989927,0.0002970003040421989,0.00479138955479108,0.022910627266585774,0.0,0.021094449300320898,0.11419957315964357,0.0,0.029567186247831518
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\222September 1986, Issue 3\paper9.txt",Stochastic pursuit-evasion differential games in the plane,0.0,0.021395281435983845,0.0,0.0,0.12866278308870255,0.018348518586795128,0.0,0.009604108267867579,0.00010918548887262637,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\223October 1986, Issue 1\paper1.txt",Decomposition techniques for the ocean wave identification problem,0.0010396083746046576,0.002594796844263864,0.0,0.0,0.009354587199064592,0.0,0.0030180664329807643,0.02119880291889505,0.0014533964302685994,0.0,0.0008203064316470464,0.04867836263697447
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\223October 1986, Issue 1\paper2.txt",Existence of finitely optimal solutions for infinite-horizon optimal control problems,0.005181137117809074,0.11121595842629928,0.025307724649449626,0.01763505237983552,0.0,0.027839947748810687,0.005214288587725605,0.0,0.0,0.02660362970175799,0.0180613352742485,0.019349009652138073
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\223October 1986, Issue 1\paper3.txt",The polyadic structure of factorable function tensors with applications to high-order minimization techniques,0.020366201432930525,0.0,0.0005982384612586393,0.0020932294663359155,0.0,0.0025528277489672703,0.0003981277438992821,0.007002171865514739,0.0,0.039264140463894724,0.0,0.0034014332126658586
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\223October 1986, Issue 1\paper4.txt","Simple-motion pursuit-evasion differential games, part 1: Stroboscopic strategies in collision-course guidance and proportional navigation",0.0,0.018305923114589714,0.0,0.0,0.07303241764143223,0.0,0.0,0.007254697552216438,0.0,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\223October 1986, Issue 1\paper5.txt","Simple-motion pursuit-evasion differential games, part 2: Optimal evasion from proportional navigation guidance in the deterministic and stochastic cases",0.0,0.011476160365581318,0.0,0.0,0.008311016137246153,0.0,0.0,0.0008605316076981956,0.0,0.0,0.0,0.07041654487042275
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\223October 1986, Issue 1\paper6.txt",A pursuit-evasion differential game with noisy measurements of the evader's bearing from the pursuer,0.0029902838686557396,0.02595928520827553,0.0,0.0,0.10140565982657868,0.02900048668732297,0.0,0.0038976513851466423,0.0,0.0,0.0,0.00560974160823952
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\223October 1986, Issue 1\paper7.txt",Design of optimal observers with specified eigenvalues via shifted Legendre polynomials,0.016655070689201582,0.02491026133733715,0.0,0.0,0.0,0.0,0.0,0.03488878635882113,0.002904429536799942,0.012497827761727805,0.0,0.013365103730279847
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\224November 1986, Issue 2\paper1.txt","A survey of vector optimization in infinite-dimensional spaces, part 2",0.0,0.006072993330973183,0.03999680919583849,0.003024304358400254,0.007922522515497864,0.013536280715116873,0.011228026193765605,0.017466973096647416,0.0018034031369787986,0.004881149420790555,0.02025140162269564,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\224November 1986, Issue 2\paper2.txt",Coefficient estimation in a first-order nonlinear hyperbolic Cauchy problem,0.002628749012869633,0.013211992598988241,0.0019003821386037218,0.0010547368085885918,0.0,0.0,0.024365336410467137,0.011904950574382404,0.008174247902194062,0.08359792288486158,0.0,0.0433320357070826
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\224November 1986, Issue 2\paper3.txt",A general class of branch-and-bound methods in global optimization with some new approaches for concave minimization,0.010712506921328266,0.0,0.024773647260080033,0.00588046727314379,0.0013142311645660616,0.058044369781173874,0.0,0.01802119101967839,0.05284956982016467,0.02306879048030797,0.0030670859737751788,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\224November 1986, Issue 2\paper4.txt",Conventional penalty optimization methods,0.014523141378940879,0.04938917277444649,0.0,0.005896171616961706,0.0,0.0,0.0,0.0,0.005620085844306342,0.02340169994567818,0.0,0.012243423572406783
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\224November 1986, Issue 2\paper5.txt",Closed-form recursive formula for an optimal tracker with terminal constraints,0.0,0.054092482316774375,0.00869913104603706,0.0,0.007074937145115842,0.0026818622947000293,0.004765003116645737,0.0651823547180319,0.004059121604426549,0.0,0.000747834154712975,0.00171168041191166
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\224November 1986, Issue 2\paper6.txt",Optimal coverage of convex regions,0.008543425688788325,0.005041219796297777,0.0,0.0,0.0,0.0,0.030115151195455696,0.008507081616033273,0.01342383050573518,0.004657985347285414,0.04363116954661349,0.07386858942365697
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\224November 1986, Issue 2\paper7.txt",Internal modelling of objective functions for global optimization,0.021313857523940074,0.0,0.00731841471550189,0.0,0.011443619946812752,0.0,0.0,0.015413843962455358,0.015237819572579542,0.08587371545837803,0.0,0.010707635601043777
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\224November 1986, Issue 2\paper8.txt",A noniterative algebraic solution for Riccati equations satisfying two-point boundary-value problems,0.03339983336495892,0.03874058679770798,0.017491589423325946,0.0,0.02021261392024413,0.016286809577696286,0.0,0.03342915821692411,0.0,0.0,0.0,0.036331315166544434
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\225December 1986, Issue 3\paper1.txt",Solutions to a class of minimax decision problems arising in communication systems,0.0027358372501888545,0.0,0.06769701446523575,0.0,0.02011241782280197,0.003636329900388954,0.0028808252449193067,0.02651925752807161,0.006379153204912603,0.0012461974914872267,0.0029395332121917137,0.04082078021335334
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\225December 1986, Issue 3\paper2.txt",A game locating a needle in a square haystack,0.0,0.0,0.0,0.0,0.04876470034917335,0.0,0.010049954045301308,0.0,0.0011309103018443266,0.0,0.0,0.0016225598842793526
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\225December 1986, Issue 3\paper3.txt",A relaxed version of Bregman's method for convex programming,0.03149568368874314,0.0,0.0,0.0010506269184457264,0.0,0.03211778955485759,0.00864023976397619,0.0,0.06059429849065314,0.0263401858746073,0.009635266316884676,0.0019444607460584816
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\225December 1986, Issue 3\paper4.txt",Numerical integration of a class of singular perturbation problems,0.06812373326495269,0.016367745411415564,0.0,0.0,0.007731109544394399,0.000304541140375432,0.0,0.018272921638379788,0.02621001481277792,0.0,0.0,0.03462001369135879
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\225December 1986, Issue 3\paper5.txt",Algorithms for optimization problems with exclusion constraints,0.0020803956819469564,0.005971382477141766,0.005196234238298398,0.0033735546175016956,0.0,0.01390602206801369,0.031175789737537516,0.00872625438644421,0.04411258014285777,0.028894166695623204,0.002642976124406712,0.002230765798849465
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\225December 1986, Issue 3\paper6.txt",Enhanced methods of feasible directions for engineering design problems,0.023554268256142784,0.0,0.0,0.0011945710900085253,0.0,0.0,0.006777438895873641,0.01521559914211426,0.026290409266169188,0.0007805492948002818,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\225December 1986, Issue 3\paper7.txt",Feedback law design and the Liapunov approach,0.0,0.07056602779268811,0.0,0.0,0.0,0.001056130806293006,0.0,0.0742980293803804,0.0,0.0,0.0,0.05335286613803546
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\226January 1987, Issue 1\paper1.txt","Optimal trajectories for aeroassisted, coplanar orbital transfer",0.0,0.029012325001341495,0.003320998205528412,0.0008104753668962355,0.0013478217369070592,0.0,0.0005830570626435242,0.0008983561139978697,0.000866187185915807,0.0016301634236128174,0.0016977414572651127,0.00734334625509038
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\226January 1987, Issue 1\paper2.txt",Contributions to the calculus of variations,0.0008000151657981734,0.0,0.0,0.005467893662364285,0.003566792952108944,0.1452085212312206,0.0010191183855953793,0.007778489905217018,0.0,0.0,0.0003256113841361902,0.02526487906559195
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\226January 1987, Issue 1\paper3.txt",A differential game of surveillance evasion of two identical cars,0.0016152600858184416,0.0,0.0,0.0,0.09870888716013276,0.0,0.00816476111574225,0.0,0.0,0.0,0.0,0.0021802188037518453
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\226January 1987, Issue 1\paper4.txt",Penalty technique for a min-max control problem,0.009404600124271087,0.026898794034706706,0.0,0.0077915167748479125,0.0,0.03844994752572002,0.007226909162682476,0.0007921179686410654,0.0,0.005321085622197126,0.004829119917310408,0.03250111909408606
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\226January 1987, Issue 1\paper5.txt",Necessary conditions for optimal control problems with bounded state by a penalty method,0.0,0.06423677556784345,0.0,0.008767581362752444,0.0,0.0722096667293979,0.0,0.0,0.0,0.0,0.0,0.060054713105114406
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\226January 1987, Issue 1\paper6.txt",A class of nonseparable dynamic programming problems,0.0019645433390854342,0.0037240654145611323,0.0015258195767875276,0.0,0.003924500500304776,0.0,0.005094943540064895,0.0057212210105430025,0.007893004354711854,0.05896910285340011,0.03166071609830191,0.037429407899640554
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\226January 1987, Issue 1\paper7.txt",Optimal laser heating of plasmas with constant density,0.003267481166341007,0.040970248319090005,0.0,0.0003677462573599451,0.021583310573716392,0.0,0.004929671579627073,0.025017039444270275,0.0069243842260936364,0.0,0.005659570438601559,0.010222311081840102
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\226January 1987, Issue 1\paper8.txt",Dynamic optimization problems with bounded terminal conditions,0.002691329199066867,0.014666810844208893,0.05711972998892365,0.0,0.0,0.049416129883412326,0.0,0.017047827591628484,0.03520192982928952,0.0,0.0,0.020348371837454565
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\227February 1987, Issue 2\paper1.txt",An extension of the extended basic period approach for economic lot scheduling problems,0.0,0.0,0.0,0.0,0.008651701735874314,0.0,0.0,0.0029404245445457367,0.0013681900126291465,0.0,0.01999505574586914,0.043611527628837715
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\227February 1987, Issue 2\paper10.txt",Globally convergent algorithm for nonlinearly constrained optimization problems,0.012760867227423171,0.0,0.0,0.0,0.0,0.0,0.0,0.00799980225768782,0.17980184731183724,0.016270451480890957,0.0,0.06990475124922056
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\227February 1987, Issue 2\paper11.txt",An optimal control problem for systems described by partial differential equations of hyperbolic type with delay,0.0,0.06328784933632163,0.0,0.0,0.0,0.058235488637379804,0.0,0.024178728001440986,0.0,0.0,0.0,0.07068888111913181
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\227February 1987, Issue 2\paper12.txt",Note on the optimal transportation of distributions,0.0,0.027475692964838087,0.004509559283884072,0.03735686251144157,0.0,0.03104999821671776,0.023811047328129265,0.0,0.0,0.0,0.010338836262799826,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\227February 1987, Issue 2\paper2.txt",On the functional optimization of a certain class of nonstationary spatial functions,0.002644206658851918,0.014166813823654773,0.009227850770217975,0.00023889271628755525,0.006771321938445722,0.001634527281911922,0.0,0.023744871079270372,0.006176821793602205,0.050823804207464005,0.0031216184954658355,0.005469623176592645
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\227February 1987, Issue 2\paper3.txt",Discrepancy principles for Tikhonov regularization of ill-posed problems leading to optimal convergence rates,0.015401124330406841,0.017525584938482067,0.0,0.01033870670437629,0.01986731683608164,0.0,0.0,0.01077587540239863,0.014236279566469268,0.0,0.0,0.01894264435559513
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\227February 1987, Issue 2\paper4.txt",Simple proof of the Lagrange multiplier rule for the fixed endpoint problem in the calculus of variations,0.010596051508271365,0.002351154892957349,0.0028010504218342618,0.007621314072594346,0.002699853105538169,0.005610730245427838,0.010968442538818164,0.01716086866712947,0.005950096125449192,0.0,0.021434048987295503,0.026421551457496268
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\227February 1987, Issue 2\paper5.txt",Adaptive control of Markov processes with incomplete state information and unknown parameters,0.0,0.03481877760504535,0.0,0.010233488491389244,0.0033268598421750156,0.0,0.0,0.011171575996366645,0.0038216104929681225,0.02361026451946145,0.0013605132261664192,0.0023261977636553125
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\227February 1987, Issue 2\paper6.txt",Numerical solution of singular perturbation problems by a terminal boundary-value technique,0.04118277162577651,0.022075579485916357,0.0,0.0,0.0004980157197908501,0.01675375703613686,0.004399181733807951,0.007600302315347093,0.0,0.0,0.0,0.05304313850689617
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\227February 1987, Issue 2\paper7.txt",Decomposition method of descent for minimizing the sum of convex nonsmooth functions,0.0365959522310175,0.0,0.0,0.0,0.0,0.0,0.005556099689507794,0.0,0.05338149998338983,0.09157113579604001,0.042138323730578534,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\227February 1987, Issue 2\paper8.txt",Unified approach to approximate solutions in games and multiobjective programming,0.0,0.0023991409326156736,0.035378705897246406,0.006528721051735163,0.04076065665724048,0.022439837254164412,0.09079012357074605,0.0,0.0,0.0,0.017288727731086032,0.019776520752462425
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\227February 1987, Issue 2\paper9.txt",On Russell's method of controllability via stabilizability,0.0,0.025119005672997012,0.0,0.0042377594320055275,0.0,0.0,0.011260995469607724,0.13852409567459115,0.0,0.0,0.01756107751269625,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\228March 1987, Issue 3\paper1.txt",Solution of a periodic optimal control problem by asymptotic series,0.012182000890588593,0.028865562663202355,0.00467001045330124,0.0,0.0036865951591794495,0.0,0.0025091863052673783,0.01163836203902108,0.00197048576000752,0.003575418710837733,0.0,0.0386720751619248
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\228March 1987, Issue 3\paper2.txt","Analysis of switched linear systems in the plane, part 1: Local behavior of trajectories and local cycle geometry",0.0,0.0267987972846088,0.0014449432733834387,0.012157775405880252,0.0017447713621586906,0.0,0.03856957040938519,0.043411181615324354,0.003709766024239905,0.0022358310648134833,0.0,0.02245405809725993
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\228March 1987, Issue 3\paper3.txt","Analysis of switched linear systems in the plane, part 2: Global behavior of trajectories, controllability and attainability",0.0,0.0,0.0,0.002782753446912884,0.0,0.0007074742094458052,0.04157405402369849,0.06754261963390477,0.0,0.014270047598703234,0.010714506206667706,0.016544457477800076
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\228March 1987, Issue 3\paper4.txt",Nonrandomized strategy equilibria in noncooperative stochastic games with additive transition and reward structure,0.0,0.002817287922146349,0.0,0.02653687731211613,0.14201788548823066,0.00864240714225466,0.041038296932545675,0.0,0.003313762062628998,0.018045867211054507,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\228March 1987, Issue 3\paper5.txt",Dynamics and optimization of a distributed sales-advertising model,0.0,0.056305553911978286,0.0,0.0012164443673920516,0.01600541653358107,0.014357098290536777,0.00965153926245187,0.009707539085336992,0.0018900272536258851,0.0005813321404603126,0.0,0.0061766145621734445
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\228March 1987, Issue 3\paper6.txt",Convex programs with an additional reverse convex constraint,0.042612858066506505,0.007689078291933957,0.0,0.0,0.0,0.006330637209074905,0.11042565796899126,0.0,0.0,0.03941722963778225,0.0076158784960671435,0.01593170877933865
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\228March 1987, Issue 3\paper7.txt",Sensitivity of sample values not generated by inversion,0.01275412947757141,0.0,0.0,0.0048400962139134255,0.011275175828223868,0.025309987702753788,0.012065794801839471,0.00741896345939034,0.014699820667816615,0.001282211449863172,0.0,0.005990772509100533
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\229April 1987, Issue 1\paper1.txt",Estimation and control with cubic nonlinearities,0.0,0.06283092938710626,0.0,0.0,0.004246091518180563,0.0,0.0,0.043509377347294785,0.0,0.0,0.0,0.005947134607290068
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Journal of Optimization Theory and Applications\229April 1987, Issue 1\paper10.txt",Relevant aspects in two-person games,0.0,0.0,0.01740236525620436,0.00817159613868605,0.0999573797775749,0.0006891179334760942,0.0645448216084949,0.0,0.002879320105994394,0.0,0.0,0.0
