file_path,title,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 1, 1983/paper7.txt",Unstructured Mean Iterative Processes in Reflexive Banach Spaces,0.0008583402628002439,0.010471946021330905,0.0025226305553294223,0.11840874927591193,0.0,0.0,0.014804900325047237,0.0,0.025257544915536716
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 1, 1983/paper8.txt",An Efficient Method of Feasible Directions,0.0,0.0,0.000322023014403411,0.06853771151117981,0.0,0.028741606188440592,0.0,0.0,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 2, 1983/paper1.txt",Optimal Adaptive Control of Linear-Quadratic-Gaussian Systems,0.06860113210526969,0.03012963871188088,0.0,0.037756626161618644,0.0,0.0,0.013027178190926315,0.008850732570809216,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 2, 1983/paper10.txt",On the Function Space Controllability of Linear Neutral Systems,0.0,0.05809269351835136,0.0,0.0,0.05155593767252225,0.013809577668808599,0.013128486077250347,0.00707407284847123,0.02693190211044089
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 2, 1983/paper2.txt",On the Extension of Constrained Optimization Algorithms from Differentiable to Nondifferentiable Problems,0.0,0.0,0.0,0.13696521637672945,0.016051348191670308,0.029872925743294424,0.0,0.0,0.00038935051076205115
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 2, 1983/paper3.txt",Piecewise-Linear Homotopy Algorithms for Sparse Systems of Nonlinear Equations,0.0,0.01602748858074585,0.006260841993151293,0.05418301317764768,0.003522126351297198,0.0,0.002361348135546533,0.012417431589842006,0.001767407930606528
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 2, 1983/paper4.txt",Weakest Conditions for Existence of Lipschitz Continuous Krotov Functions in Optimal Control Theory,0.00443415780309934,0.0,0.004684982250839544,0.0,0.0,0.019531771661993522,0.0,0.0,0.14872747405334816
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 2, 1983/paper5.txt",New Global Optimality Conditions in Optimal Control Theory,0.009267219011399602,0.0,0.0,0.0,0.0,0.0930699114731369,0.0,0.028953909482857337,0.03184947074210806
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 2, 1983/paper6.txt",A New Class of Stabilizing Controllers for Uncertain Dynamical Systems,0.0008510023816820894,0.10843792833887266,0.000852529325807891,0.012289169587475317,0.0,0.0,0.0,0.0034151360791485454,0.026064007738513043
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 2, 1983/paper7.txt",General Instability Results for Interconnected Systems,0.0,0.06688908045517573,0.0,0.0,0.0,0.03964460721528009,0.0,0.0,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 2, 1983/paper8.txt",The Matrix Riccati Equation and the Noncontrollable Linear-Quadratic Problem with Terminal Constraints,0.07925475439644825,0.0,0.0,0.005593966514905955,0.0,0.006030053370605012,0.0,0.09468696980936886,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 2, 1983/paper9.txt",Generalized Hermite Matrices and Complete Invariants of Strict System Equivalence,0.0,0.031234775709809464,0.003807830008678428,0.004460639380829805,0.0,0.008607281206278227,0.0,0.007153763758611784,0.07720948921836925
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 3, 1983/paper1.txt",Discrete-Time Observers and Parameter Determination for Distributed Parameter Systems with Discrete-Time Input–Output Data,0.0,0.06650820876007266,0.011269708624529706,0.05206686199404269,0.013154076919631238,0.0,0.0013530875350310674,0.0030902728085790182,0.009834897165906586
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 3, 1983/paper10.txt",A Lyapunov-Like Characterization of Asymptotic Controllability,0.02235969935752187,0.016169488323026664,0.009228160827965471,0.0,0.014885994047183137,0.0,0.0,0.005756194049038528,0.03228179468616822
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 3, 1983/paper11.txt",On the Relation of Zakai’s and Mortensen’s Equations,0.01703169908336484,0.015698931258526158,0.0,0.0039229861573431835,0.0062913424765347154,0.0,0.042484161554228975,0.10849398888869849,0.0026829753566052204
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 3, 1983/paper12.txt",Vector-Valued Dynamic Programming,0.0,0.002544811143865553,0.011680576927394984,0.014487504591870278,0.0,0.027385213053173756,0.02642637647373289,0.0023862228177367957,0.013622894407297548
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 3, 1983/paper2.txt",Robust Stabilization of Uncertain Systems,0.01576461895902045,0.05031409133176727,0.0,0.0,0.0,0.0024540438778066494,0.0,0.0,0.06361472324090578
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 3, 1983/paper3.txt","Geometry of the Algebraic Riccati Equation, Part I",0.0,0.008695882655878392,0.0,0.022910363790845368,0.03248380885821652,0.001849161027343062,0.0,0.07920359893191367,0.018916238559296698
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 3, 1983/paper4.txt","Geometry of the Algebraic Riccati Equation, Part II",0.0,0.016639535842924297,0.0,0.0,0.002210711105540852,0.0,0.0,0.12317955944321962,0.019988117356511858
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 3, 1983/paper5.txt",Comments on “Identifiability of Spatially Varying and Constant Parameters in Distributed Systems of Parabolic Type”,0.006267705539581602,0.022777342436562393,0.0,0.0,0.023873025827579893,0.04020790785250215,0.014277587181709375,0.04649923555354848,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 3, 1983/paper6.txt",Wide Sense Stationary Solutions of Linear Systems with Additive Noise,0.0,0.0,0.002338223046568432,0.0,0.0,0.0,0.033738832822571084,0.03868714084571625,0.05721007018881619
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 3, 1983/paper7.txt",Optimal Input/Output Feedback with Structure Constraints,0.013463134437118484,0.10764151625197152,0.008915443239462726,0.0,0.003837695060954632,0.032042353746913124,0.01235344454615279,0.008155874399819435,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 3, 1983/paper8.txt",Global Behavior of Generalized Equations: A Sard Theorem,0.0,0.008875804264868418,0.0,0.007416336217206975,0.03330441559510102,0.020999437382523013,0.019430644999363342,0.03788352703050542,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 3, 1983/paper9.txt",Stabilization of Linear Systems by Noise,0.0,0.00874418412046419,0.0013493762765646818,0.0,0.0,0.0,0.06982297392210216,0.0,0.05571977179124743
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 4, 1983/paper1.txt",Identifiability of Linear Systems in Hilbert Spaces,0.0,0.06697028373084893,0.0,0.004644953515528354,0.0361366454494911,0.031519480131244275,0.021341886403683976,0.009239153579336789,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 4, 1983/paper2.txt",Solution of the Bellman Equation Associated with an Infinite Dimensional Stochastic Control Problem and Synthesis of Optimal Control,0.014010870407356544,0.0,0.0,0.0,0.02204747150681608,0.0,0.057986103607193445,0.08927689002868266,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 4, 1983/paper3.txt",Approximate Controllability for a Class of Semilinear Abstract Equations,0.020269288677631246,0.08098621540845138,0.0,0.0,0.05507612745167858,0.034172952251804785,0.0,0.0018999697954842458,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 4, 1983/paper4.txt",Singular Perturbation in Mayer’s Problem for Linear Systems,0.05192555192302055,0.013047714921166525,0.0,0.051025412469036545,0.002685634438734037,0.0,0.0,0.0070289158130594255,0.001877613344864187
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 4, 1983/paper5.txt",The Construction of the Solution of an Optimal Control Problem Described by a Volterra Integral Equation,0.0,0.0,0.0,0.015864960344418883,0.004537875766739268,0.0,0.0,0.03229721130757044,0.05267027749634966
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 4, 1983/paper6.txt",Canonical Realizations of Systems with Delays,0.0,0.09531391446426171,0.0,0.0,0.0,0.0,0.0,0.0,0.05288455393725631
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 4, 1983/paper7.txt",Admissible Input Elements for Systems in Hilbert Space and a Carleson Measure Criterion,0.03345846789572638,0.04087324000193408,0.0048628575444500275,0.0,0.03204083267484854,0.019908932075598285,0.0,0.0,0.040991771424661066
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 4, 1983/paper8.txt",Single-Valued Representation of Set-Valued Mappings II; Application to Differential Inclusions,0.0,0.009674627429297188,0.01291560044252969,0.0179507279368123,0.007838618502653875,0.023252651938224962,0.006034330335866178,0.009466565700560254,0.02884096943441527
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 4, 1983/paper9.txt",Controlled Markov Chains and Stochastic Networks,0.025517461821988448,0.00589481288398271,0.033484322818837745,0.0,0.0,0.0020019845952380577,0.07801058353833719,0.02597056319186288,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 5, 1983/paper1.txt",Feedback Stabilization of Linear Diffusion Systems,0.004428466462283953,0.1147066622964965,0.007667008534821677,0.0,0.01147621744604226,0.0,0.0058108467510435335,0.0,0.001953857710689187
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 5, 1983/paper2.txt",Structural Properties of the Linear–Quadratic Stochastic Control Problem,0.03669709926562143,0.05671821429156024,0.007267907650065572,0.0,0.004002795042891686,0.0,0.04792322189524228,0.02630808471253036,0.00687012951370419
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 5, 1983/paper3.txt",Lie Brackets and Local Controllability: A Sufficient Condition for Scalar-Input Systems,0.003912867021560905,0.03609106830439495,0.0,0.0,0.04932256959861649,0.026784791084529316,0.0,0.0,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 5, 1983/paper4.txt","Local Controllability, Rest States and Cyclic Points",0.044426582569583345,0.01523853318729262,0.012570115178544962,0.009161330442332905,0.0002610462949097859,0.0270370722802973,0.0,0.00395415818298553,0.04624547903103535
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 5, 1983/paper5.txt",A Finiteness Criterion for Nonlinear Input–Output Differential Systems,0.009614232363396135,0.03428291303192778,0.0,0.021599959659593326,0.0,0.0,0.0,0.02249398522205577,0.015312216104817216
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 5, 1983/paper6.txt",Optimal Control Problems Involving Second Boundary Value Problems of Parabolic Type,0.09788831246831804,0.0,0.0,0.026863517461390873,0.04503438484253183,0.12253992229865436,0.0,0.008940998225790517,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 5, 1983/paper7.txt",Some Properties of a Class of Continuous Linear Programs,0.007945418412196334,0.036923889656838904,0.011405678437340255,0.0245384878075362,0.0,0.02129819728366201,0.0,0.03799292671610071,0.014924298027386216
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 5, 1983/paper8.txt",Stabilization and Structural Assignment of Dirichlet Boundary Feedback Parabolic Equations,0.0,0.05344170675003018,0.0,0.0,0.08555780808187709,0.019349422450768466,0.0,0.05815516609506774,0.046808453079778406
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 5, 1983/paper9.txt",Nested Bases of Invariants for Minimal Realizations of Finite Matrix Sequences,0.0015913326444055788,0.06952238047522351,0.001792263126908435,0.031286120932382686,0.0,0.028715642319006418,0.007743162394390934,0.010576663292307886,0.025154514524522074
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 6, 1983/paper1.txt",A Direct Approach to Compensator Design for Distributed Parameter Systems,0.0,0.09048351227437236,0.0,0.028137111102463166,0.014249018998527837,0.0,0.0,0.0,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 6, 1983/paper10.txt",Boundary Stabilization of Linear Elastodynamic Systems,0.0,0.005848317078891804,0.0,0.00032404472304451814,0.05925145109890783,0.0,0.0,0.0,0.006023140450122806
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 6, 1983/paper2.txt",Optimization and Controllability without Differentiability Assumptions,0.00630711039828744,0.0,0.0,0.0,0.005531874490693569,0.0519503921390819,0.0,0.0,0.17166193880892255
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 6, 1983/paper3.txt",Local Optimality Conditions and Lipschitzian Solutions to the Hamilton–Jacobi Equation,0.012543048166289412,0.0,0.0019803772046193225,0.0,0.0009940219564282683,0.11183149654127705,0.0,0.05986559991263126,0.03086139260922221
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 6, 1983/paper4.txt",Optimal Feedback Controls for a Class of Nonlinear Distributed Parameter Systems,0.10409513828889905,0.007415788526057854,0.0,0.0,0.03507473572828868,0.0093091305350688,0.0,0.03794561340498414,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 6, 1983/paper5.txt",Estimation of Delays and Other Parameters in Nonlinear Functional Differential Equations,0.0,0.03403008521808907,0.0,0.08181314557206427,0.01530081699078243,0.00042990038516622545,0.020686487489188752,0.0,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 6, 1983/paper6.txt",Finite Dimensional Deterministic Nonlinear Filters via Riccati Transformation and Volterra Series,0.01711279495353816,0.07210186496788079,0.005612654423070754,0.010447370092116654,0.0,0.0,0.0801693488598526,0.005333342868133522,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 6, 1983/paper7.txt",Nonlinear System Identification Based on a Fock Space Framework,0.0,0.03733091032645358,0.0,0.02842072240214914,0.005846118509224719,0.0037619722037433787,0.0,0.02571319084790585,0.03682438177834051
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 6, 1983/paper8.txt",Nonlinear Optimal Control Problems in Heat Conduction,0.053242135572141386,0.0,0.0,0.028371760760084862,0.025866717369437346,0.0039987095514344255,0.0,0.030008264105306427,0.003702074315921849
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 21_Issue 6, 1983/paper9.txt",Properties of Relaxed Trajectories for a Class of Nonlinear Evolution Equations on a Banach Space,0.03450424299062109,0.0059758698444309435,0.008129399814765674,0.03807818406886344,0.0007925391467910843,0.02380783547802861,0.0,0.0,0.03959776476716737
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 1, 1984/paper1.txt",The First Order Necessary Conditions for Nonsmooth Variational and Control Problems,0.024762880454433246,0.0,0.0032604433469914746,0.0,0.0,0.14984006392363772,0.021273299596878476,0.0,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 1, 1984/paper10.txt",New Results on the Interpolation Problem for Continuous-Time Stationary Increments Processes,0.015540486956264348,0.012752071379135308,0.0,0.008782777500859961,0.0,0.0,0.059000031502787986,0.04091386371155356,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 1, 1984/paper11.txt",Optimal Switching for Ordinary Differential Equations,0.0,0.0007456165293670577,0.028156917161604195,0.009459322120296485,0.0,0.004757100552940628,0.017095225593918306,0.110822958934896,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 1, 1984/paper12.txt",Local Duality of Nonlinear Programs,0.0,0.01277341737777634,0.0,0.012623317535047906,0.003668156823210441,0.06533935494208243,0.0,0.013674378987395637,0.009883018646146822
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 1, 1984/paper2.txt",An Invariant Measure Approach to the Convergence of Stochastic Approximations with State Dependent Noise,0.0,0.012447682462098432,0.0008314925592828448,0.08312785735943176,0.0,0.004873202171736395,0.048496147451635864,0.009488898258683582,0.016500751187668933
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 1, 1984/paper3.txt",Decoupling of Multivariable Control Systems over Unique Factorization Domains,0.013562655546781977,0.0776121893578359,0.002079519148037402,0.0,0.0,0.10669209083745093,0.0,0.003922916494454174,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 1, 1984/paper4.txt",Solvable Approximations to Control Systems,0.006402810696589535,0.054817601441943996,0.005138521096320464,0.0056038870229628834,0.003939830112719643,0.002224998415309593,0.0,0.0,0.04288923621189105
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 1, 1984/paper5.txt",Optimal Consumption for General Diffusions with Absorbing and Reflecting Barriers,0.023028466013609,0.0,0.012852432263673063,0.0,0.0,0.010335840462122697,0.12776887283040875,0.021494360894811326,0.009600740967202722
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 1, 1984/paper6.txt",Riccati Equation Arising in a Boundary Control Problem with Distributed Parameters,0.017656148982396484,0.0,0.0005723224857124993,0.0,0.09887009961245898,0.0,0.035087095438633475,0.11116960551825594,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 1, 1984/paper7.txt",Control of a Diffusion by Switching between Two Drift-Diffusion Coefficient Pairs,0.03417309187576491,0.0,0.013206943976345328,0.0,0.0,0.0,0.05335437920296038,0.003952301393098289,0.07635914459779007
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 1, 1984/paper8.txt",Discrete Approximation Methods for Parameter Identification in Delay Systems,0.008537298567318562,0.026535157672984984,0.0,0.08461582835699351,0.010167973300848775,0.030381187053974107,0.006353905305583057,0.05399848733771575,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 1, 1984/paper9.txt",Optimal Stochastic Scheduling of Power Generation Systems with Scheduling Delays and Large Cost Differentials,0.03334617169355177,0.01978815889542864,0.019626826323635913,0.004325686539498803,0.0,0.006162621896260617,0.012497519944299198,0.026879551473842557,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 2, 1984/paper1.txt","Reachability, Observability, and Realizability of Continuous-Time Positive Systems",0.0,0.07220648248853051,0.003614970094355342,0.0006433687007123474,0.0,0.034329166145889205,0.0,0.00797130421020117,0.04554547194935171
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 2, 1984/paper10.txt",A Complete Optimality Condition in the Inverse Problem of Optimal Control,0.04205715213821735,0.019114315346775046,0.0,0.0,0.003984059653058395,0.04938986916116426,0.0,0.021012885077740573,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 2, 1984/paper2.txt",Local Stability and Optimality in Continuous Games,0.004332066528182118,0.00020061678737960946,0.09010951840295063,0.004927044822504133,0.0,0.018453817759475254,0.007266072824410491,0.0,0.04187034139047782
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 2, 1984/paper3.txt",Affine Incentive Schemes for Stochastic Systems with Dynamic Information,0.01745656311201567,0.008212046679552658,0.043347679633398764,0.03260779070140499,0.0,0.003737211971228686,0.03256198595291668,0.005891142009994479,0.006165585925993757
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 2, 1984/paper4.txt",A Systematic Approach to Higher-Order Necessary Conditions in Optimization Theory,0.0,0.0,0.0,0.025236295571668392,0.0,0.17775376930400452,0.0,0.016862546849107124,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 2, 1984/paper5.txt",Stability in Mathematical Programming with Nondifferentiable Data,0.0,0.01023488716347736,0.003461135882130446,0.023134570405961057,0.005802133850726416,0.04881989117946593,0.002609837611723269,0.011982783992117715,0.004338299028018715
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 2, 1984/paper6.txt",Finite Dimensional Compensators for Parabolic Distributed Systems with Unbounded Control and Observation,0.014306714414475792,0.09053179031262082,0.0020466476165424876,0.03252217006546543,0.00992283810654713,0.0,0.0,0.0,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 2, 1984/paper7.txt",Asymptotic Convergence Analysis of the Proximal Point Algorithm,0.0,0.0012267235670465147,0.0009526829393223446,0.06746170407211012,0.0,0.0,0.0,0.03221382243441359,0.05925104716919368
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 2, 1984/paper8.txt",Extended Jacobi Sufficiency Criterion for Optimal Control,0.034634754365850395,0.016886196502546292,0.0009100546290232406,0.0,0.0035006781758829208,0.10931550206116923,0.0,0.0,0.0041575233306132
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 2, 1984/paper9.txt",Difference Equation State Approximations for Nonlinear Hereditary Control Problems,0.07047369359779378,0.0041403308643435735,0.0,0.11553827323063699,0.0,0.0,0.0,0.044070544690328124,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 3, 1984/paper1.txt",Feedback Control of Second Order Evolution Equations with Damping,0.02521268017319093,0.09219635398111853,0.0,0.0007747772234276989,0.010729512539634221,0.0,0.0011732258205803363,0.0,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 3, 1984/paper2.txt",Output Feedback and Generic Stabilizability,0.0,0.08977542365840846,0.0,0.0,0.0,0.0013824302754309524,0.0,0.0,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 3, 1984/paper3.txt",Calculus Rules on the Approximate Second-Order Directional Derivative of a Convex Function,0.0,0.005602762344305799,0.009443720326265101,0.03211893524889293,0.0,0.02739264254635536,0.0,0.024180002103684442,0.047300770317943545
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 3, 1984/paper4.txt",Controllability Properties of Linear and Semilinear Abstract Control Systems,0.04758421535707186,0.053027363392591786,0.0,0.0,0.0482390831054021,0.0106606228972036,0.0,0.018302743209119,0.03536533653947882
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 3, 1984/paper5.txt",Dual Approximations in Optimal Control,0.03465208706475412,0.0,0.0,0.06449440951891303,0.0,0.006958934083811465,0.0,0.07395700014572779,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 3, 1984/paper6.txt",Optimal Control in Some Variational Inequalities,0.10405706838630654,0.0,0.0,0.0,0.0,0.06613995554149425,0.0,0.05118045342674252,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 3, 1984/paper7.txt",Ritz–Galerkin Approximation of the Time Optimal Boundary Control Problem for Parabolic Systems with Dirichlet Boundary Conditions,0.04734033151832053,0.0,0.0,0.04714624969464181,0.11884621906526316,0.03242858589991433,0.0,0.0,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 3, 1984/paper8.txt",Controllability Properties of Affine Systems,0.0,0.029607069702560492,0.0,0.0,0.006029526362245837,0.004845659424538988,0.0,0.0,0.06317413044920173
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 4, 1984/paper1.txt",Feedback Stabilization of Parabolic Distributed Parameter Systems by Discrete-Time Input–Output Data,0.0,0.1071440628698734,0.0006679775822701618,0.038492593496644766,0.007442259894896511,0.014378044864228475,0.0,0.0,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 4, 1984/paper10.txt",Theorie Generale du Controle Impulsionnel Markovien,0.058531126364798305,0.0,0.024039460287153126,0.0,0.0,0.00841705040235881,0.054083016552535015,0.03086754095925218,0.027854173070956206
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 4, 1984/paper11.txt",Existence and Uniqueness of Minimal Realizations for a Class of $C^\infty  $ Systems,0.0006266781080678077,0.05657793632699028,0.0,0.0027899968517402407,0.011035286816842748,0.013273014801925083,0.005510302099895022,0.017516011052771504,0.02647296886008744
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 4, 1984/paper2.txt",Second Order Necessary Conditions in Optimization,0.0025182061652876788,0.005163834868151683,0.0,0.025262104350882903,0.004219589483373978,0.13534345722205507,0.0,0.0,0.00012630555243625137
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 4, 1984/paper3.txt",Differentiability of Relations and Differential Stability of Perturbed Optimization Problems,0.0,0.01889574555632451,0.016831356192147942,0.01208067445933904,0.0,0.015712052288159497,0.0007879508161129201,0.035433428834346616,0.006077614027304107
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 4, 1984/paper4.txt",On the Control Canonical Structure of a Class of Scalar Input Systems,0.0,0.007073697166530308,0.0,0.0,0.0,0.0,0.0,0.0006040345156381274,0.11313547565923848
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 4, 1984/paper5.txt",A General Approach to Lower Semicontinuity and Lower Closure in Optimal Control Theory,0.008826124162760495,0.01297479293099705,0.02107539114409794,0.016051300450645446,0.012825933903821,0.026264396257651885,0.0032681432798151457,0.0,0.008498454686433508
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 4, 1984/paper6.txt",A Study of Minimizing Sequences,0.005538396390679403,0.0,0.0,0.06802240853555892,0.0,0.059249875240899454,0.0,0.00453390224556998,0.0
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 4, 1984/paper7.txt",On Optimality Conditions in Quasidifferentiable Optimization,0.0,0.00373579344684764,0.0,0.02875834073804193,0.0,0.10811723661481591,0.0,0.03659039923915126,0.0042876753305035875
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 4, 1984/paper8.txt",Optimal Interpolation for Linear Stochastic Systems,0.014020293030825639,0.0009662177260672221,0.0,0.012948205477099775,0.0,0.0004257829733258648,0.03057823371138047,0.017509625135096515,0.017813580993558797
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 4, 1984/paper9.txt",State Deadbeat Response and Observability in Multi-Modal Systems,0.0,0.08708027920435064,0.009562223848584597,0.0,0.05006936812363872,0.022655131354929102,0.0,0.0,0.021165049455245666
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 5, 1984/paper1.txt",Equilibrium Point Theorems for Two-Person Games,0.0,0.0,0.07149060881140162,0.0008358549115631571,0.0,0.018986143317929065,0.0005903405903691868,0.0,0.02395670779386621
"Data_Abstract/SIAM Database/SIAM Journal on Control and Optimization/Volume 22_Issue 5, 1984/paper10.txt",Nonlinear Optimal Control Problems for Parabolic Equations,0.03492719594776163,0.0,0.007196826493436637,0.0,0.045334420689386395,0.0,0.006247491920569555,0.05814045855372974,0.036699315713149924
